user_id,session_time_iso,session_id,ingestion_timestamp_iso,esp32_ms_A,esp32_ms_B,ax_A,ay_A,az_A,gx_A,gy_A,gz_A,ax_B,ay_B,az_B,gx_B,gy_B,gz_B,flexion_deg,pronation_deg
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750110+00:00,8962,4217,-0.588,-9.024,-3.111,-0.254,0.115,-0.04,0.262,-9.685,-1.506,0.061,-0.209,0.026,280.18520665470317,-675.7585647197432
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750120+00:00,8975,4217,-0.62,-8.932,-3.06,-0.179,0.103,0.009,0.262,-9.685,-1.506,0.061,-0.209,0.026,-225.14019489128617,-1791.397135427375
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750133+00:00,8975,4230,-0.62,-8.932,-3.06,-0.179,0.103,0.009,0.196,-9.569,-1.711,-0.051,-0.178,0.013,40.84316613405148,-1176.7916406124657
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750149+00:00,8975,4230,-0.62,-8.932,-3.06,-0.179,0.103,0.009,0.196,-9.569,-1.711,-0.051,-0.178,0.013,768.0597534050988,-1107.090184885678
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750163+00:00,8987,4230,-0.646,-9.003,-3.025,-0.258,0.124,-0.03,0.196,-9.569,-1.711,-0.051,-0.178,0.013,74.99937180621494,-963.450122955701
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750174+00:00,8987,4236,-0.646,-9.003,-3.025,-0.258,0.124,-0.03,0.184,-9.711,-1.462,0.02,-0.21,-0.015,139.56061600328815,-999.7958753043881
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750212+00:00,8987,4236,-0.646,-9.003,-3.025,-0.258,0.124,-0.03,0.184,-9.711,-1.462,0.02,-0.21,-0.015,216.55634695391268,-1037.7921282606055
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750226+00:00,9000,4236,-0.617,-8.988,-3.097,-0.272,0.143,-0.019,0.184,-9.711,-1.462,0.02,-0.21,-0.015,307.87930957848624,-1084.3502300501198
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750237+00:00,9000,4261,-0.617,-8.988,-3.097,-0.272,0.143,-0.019,0.236,-9.629,-1.636,-0.026,-0.191,0.009,429.91671468528494,-1173.664700595334
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750247+00:00,9000,4261,-0.617,-8.988,-3.097,-0.272,0.143,-0.019,0.236,-9.629,-1.636,-0.026,-0.191,0.009,591.1041999776947,-1309.4436986743015
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750268+00:00,9012,4273,-0.667,-8.935,-3.024,-0.249,0.131,-0.001,0.195,-9.714,-1.614,0.008,-0.165,-0.005,819.8811107334757,-1523.824828013007
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750278+00:00,9012,4273,-0.667,-8.935,-3.024,-0.249,0.131,-0.001,0.195,-9.714,-1.614,0.008,-0.165,-0.005,1264.7400089944147,-1971.7396884255475
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750258+00:00,9012,4261,-0.667,-8.935,-3.024,-0.249,0.131,-0.001,0.236,-9.629,-1.636,-0.026,-0.191,0.009,-2037.8348190731144,1743.8022085667235
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750288+00:00,9018,4273,-0.652,-8.925,-3.077,-0.245,0.12,0.014,0.195,-9.714,-1.614,0.008,-0.165,-0.005,6228.061426590471,-7000.047149502013
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750299+00:00,9018,4286,-0.652,-8.925,-3.077,-0.245,0.12,0.014,0.153,-9.608,-1.511,0.041,-0.193,0.01,2136.2168485517354,-2656.72033844734
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750321+00:00,9018,4286,-0.652,-8.925,-3.077,-0.245,0.12,0.014,0.153,-9.608,-1.511,0.041,-0.193,0.01,1516.7736235401333,-1987.7022250419848
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750364+00:00,9037,4286,-0.663,-8.983,-3.056,-0.228,0.115,-0.043,0.153,-9.608,-1.511,0.041,-0.193,0.01,1281.860028116712,-1723.120171300928
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750382+00:00,9043,4298,-0.66,-8.967,-3.058,-0.238,0.127,-0.023,0.184,-9.643,-1.587,0.012,-0.189,0.001,1143.4425450257495,-1554.437903158348
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750398+00:00,9043,4298,-0.66,-8.967,-3.058,-0.238,0.127,-0.023,0.184,-9.643,-1.587,0.012,-0.189,0.001,1063.4598047653126,-1445.1391306610562
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750435+00:00,9050,4311,-0.638,-8.971,-3.049,-0.236,0.119,-0.026,0.218,-9.669,-1.745,0.003,-0.156,-0.003,997.4943354608952,-1368.777535959441
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750424+00:00,9050,4311,-0.638,-8.971,-3.049,-0.236,0.119,-0.026,0.218,-9.669,-1.745,0.003,-0.156,-0.003,916.2895768699392,-1321.020746088185
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750413+00:00,9050,4298,-0.638,-8.971,-3.049,-0.236,0.119,-0.026,0.184,-9.643,-1.587,0.012,-0.189,0.001,854.1352121471402,-1282.5068819093233
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750468+00:00,9062,4311,-0.674,-8.913,-3.035,-0.271,0.137,-0.055,0.218,-9.669,-1.745,0.003,-0.156,-0.003,819.5887557535465,-1246.5052834349447
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750488+00:00,9068,4317,-0.661,-8.97,-3.061,-0.279,0.143,-0.041,0.193,-9.711,-1.451,0.014,-0.18,0.007,799.6876781926203,-1215.9224125933667
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750499+00:00,9068,4317,-0.661,-8.97,-3.061,-0.279,0.143,-0.041,0.193,-9.711,-1.451,0.014,-0.18,0.007,784.8683353504327,-1188.9790576735147
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750510+00:00,9081,4317,-0.64,-8.995,-3.371,-0.239,0.115,-0.022,0.193,-9.711,-1.451,0.014,-0.18,0.007,771.8763936176265,-1164.468638202344
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750546+00:00,9081,4329,-0.64,-8.995,-3.371,-0.239,0.115,-0.022,0.16,-9.603,-1.607,0.039,-0.179,0.026,761.3702710011858,-1146.0462441115108
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750559+00:00,9081,4329,-0.64,-8.995,-3.371,-0.239,0.115,-0.022,0.16,-9.603,-1.607,0.039,-0.179,0.026,750.3237846726691,-1130.57658155031
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750592+00:00,9094,4354,-0.618,-8.98,-3.046,-0.235,0.106,0.014,0.214,-9.813,-1.522,0.011,-0.179,-0.011,749.4119779784209,-1129.6806194135272
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750581+00:00,9094,4354,-0.618,-8.98,-3.046,-0.235,0.106,0.014,0.214,-9.813,-1.522,0.011,-0.179,-0.011,732.3338694399172,-1109.432686984252
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750571+00:00,9094,4329,-0.618,-8.98,-3.046,-0.235,0.106,0.014,0.16,-9.603,-1.607,0.039,-0.179,0.026,715.918465666822,-1098.7178610795468
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750603+00:00,9106,4354,-0.615,-8.994,-3.078,-0.317,0.162,-0.042,0.214,-9.813,-1.522,0.011,-0.179,-0.011,692.0457566864013,-1098.1635050514992
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750624+00:00,9106,4366,-0.615,-8.994,-3.078,-0.317,0.162,-0.042,0.182,-9.484,-1.595,0.059,-0.197,0.016,666.0074408245042,-1113.2989751041255
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750650+00:00,9106,4366,-0.615,-8.994,-3.078,-0.317,0.162,-0.042,0.182,-9.484,-1.595,0.059,-0.197,0.016,577.461072603115,-650.4212158173148
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750662+00:00,9119,4366,-0.644,-8.995,-3.092,-0.272,0.149,-0.02,0.182,-9.484,-1.595,0.059,-0.197,0.016,632.1190343082382,-587.4392917261669
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750673+00:00,9125,4379,-0.632,-8.985,-3.115,-0.26,0.152,0.011,0.227,-9.596,-1.561,0.035,-0.203,0.015,699.3334118137313,-542.0045703235089
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750707+00:00,9125,4379,-0.632,-8.985,-3.115,-0.26,0.152,0.011,0.227,-9.596,-1.561,0.035,-0.203,0.015,763.6401386173071,-605.3685467505458
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750743+00:00,9137,4391,-0.694,-8.87,-3.046,-0.211,0.131,-0.014,0.154,-9.699,-1.477,0.106,-0.186,0.024,803.596848992267,-688.819471535751
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750732+00:00,9137,4391,-0.694,-8.87,-3.046,-0.211,0.131,-0.014,0.154,-9.699,-1.477,0.106,-0.186,0.024,846.2736348261527,-780.3564097913404
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750721+00:00,9137,4379,-0.694,-8.87,-3.046,-0.211,0.131,-0.014,0.227,-9.596,-1.561,0.035,-0.203,0.015,914.8600180616064,-906.1045985759505
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750753+00:00,9150,4391,-0.679,-8.994,-3.038,-0.225,0.114,-0.038,0.154,-9.699,-1.477,0.106,-0.186,0.024,980.1323403645332,-998.0219890807308
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750763+00:00,9150,4398,-0.679,-8.994,-3.038,-0.225,0.114,-0.038,0.159,-9.577,-1.428,0.103,-0.204,0.007,1068.6082382279594,-1102.3829706765619
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750773+00:00,9150,4398,-0.679,-8.994,-3.038,-0.225,0.114,-0.038,0.159,-9.577,-1.428,0.103,-0.204,0.007,1182.6760872177495,-1220.6734813792434
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750784+00:00,9162,4398,-0.687,-8.943,-3.046,-0.219,0.123,0.004,0.159,-9.577,-1.428,0.103,-0.204,0.007,1338.225980311884,-1369.3982106215894
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750794+00:00,9162,4422,-0.687,-8.943,-3.046,-0.219,0.123,0.004,0.16,-9.645,-1.52,-0.041,-0.184,-0.01,1261.5541545974852,-1291.439028009281
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750804+00:00,9162,4422,-0.687,-8.943,-3.046,-0.219,0.123,0.004,0.16,-9.645,-1.52,-0.041,-0.184,-0.01,1192.1288527396189,-1217.4649747457886
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750853+00:00,9175,4435,-0.734,-8.903,-3.008,-0.254,0.129,-0.059,0.146,-9.673,-1.629,0.001,-0.164,0.008,1377.9553993365744,-1396.9833050191487
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750865+00:00,9175,4435,-0.734,-8.903,-3.008,-0.254,0.129,-0.059,0.146,-9.673,-1.629,0.001,-0.164,0.008,1683.5441992507724,-1673.5122686594495
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750839+00:00,9175,4422,-0.734,-8.903,-3.008,-0.254,0.129,-0.059,0.16,-9.645,-1.52,-0.041,-0.184,-0.01,1472.7429701284198,-1480.0255171128333
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750876+00:00,9181,4435,-0.693,-8.937,-3.028,-0.279,0.142,-0.082,0.146,-9.673,-1.629,0.001,-0.164,0.008,1810.9829238119546,-1781.1940263931094
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750897+00:00,9188,4435,-0.612,-9.016,-3.099,-0.281,0.124,-0.074,0.146,-9.673,-1.629,0.001,-0.164,0.008,2616.7949473116155,-2485.74139201123
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750886+00:00,9188,4435,-0.612,-9.016,-3.099,-0.281,0.124,-0.074,0.146,-9.673,-1.629,0.001,-0.164,0.008,6506.310820209154,-5871.02357925113
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750907+00:00,9200,4435,-0.63,-8.973,-3.092,-0.192,0.103,-0.011,0.146,-9.673,-1.629,0.001,-0.164,0.008,-5609.4950171953,4674.859917225539
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750917+00:00,9200,4435,-0.63,-8.973,-3.092,-0.192,0.103,-0.011,0.146,-9.673,-1.629,0.001,-0.164,0.008,-1369.5293996769572,986.9111721925137
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750928+00:00,9200,4435,-0.63,-8.973,-3.092,-0.192,0.103,-0.011,0.146,-9.673,-1.629,0.001,-0.164,0.008,-528.8935717342625,258.2265643528652
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750938+00:00,9219,4435,-0.662,-8.958,-3.041,-0.232,0.121,-0.018,0.146,-9.673,-1.629,0.001,-0.164,0.008,-160.51468743964617,-59.1613879446856
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.750986+00:00,9219,4454,-0.662,-8.958,-3.041,-0.232,0.121,-0.018,0.194,-9.631,-1.506,-0.014,-0.201,0.01,61.79702364555396,-248.90045771438784
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751006+00:00,9219,4472,-0.662,-8.958,-3.041,-0.232,0.121,-0.018,0.169,-9.599,-1.467,0.022,-0.161,0.019,186.78200435689453,-354.7153329649527
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751040+00:00,9231,4485,-0.649,-8.952,-3.036,-0.299,0.151,-0.069,0.159,-9.674,-1.429,-0.034,-0.175,-0.013,131.23214769029363,-310.8687768626342
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751029+00:00,9231,4485,-0.649,-8.952,-3.036,-0.299,0.151,-0.069,0.159,-9.674,-1.429,-0.034,-0.175,-0.013,266.06287472207043,-424.2556626859504
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751019+00:00,9231,4472,-0.649,-8.952,-3.036,-0.299,0.151,-0.069,0.169,-9.599,-1.467,0.022,-0.161,0.019,346.68276518171547,-492.44745743854634
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751050+00:00,9244,4485,-0.663,-8.998,-3.078,-0.292,0.135,-0.053,0.159,-9.674,-1.429,-0.034,-0.175,-0.013,325.26391965100424,-476.74866885460614
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751061+00:00,9244,4497,-0.663,-8.998,-3.078,-0.292,0.135,-0.053,0.163,-9.62,-1.544,0.033,-0.169,0.015,402.55179116663487,-542.4774264698666
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751071+00:00,9244,4497,-0.663,-8.998,-3.078,-0.292,0.135,-0.053,0.163,-9.62,-1.544,0.033,-0.169,0.015,465.42708958171784,-597.5642992336288
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751081+00:00,9250,4497,-0.65,-8.956,-3.069,-0.278,0.143,-0.021,0.163,-9.62,-1.544,0.033,-0.169,0.015,518.2210051573985,-647.0391689665819
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751091+00:00,9250,4516,-0.65,-8.956,-3.069,-0.278,0.143,-0.021,0.23,-9.629,-1.557,-0.033,-0.165,0.007,569.6866926246753,-702.8194175331947
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751136+00:00,9250,4516,-0.65,-8.956,-3.069,-0.278,0.143,-0.021,0.23,-9.629,-1.557,-0.033,-0.165,0.007,573.1067319611792,-700.9303573718526
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751162+00:00,9256,4516,-0.63,-8.953,-3.085,-0.243,0.128,-0.02,0.23,-9.629,-1.557,-0.033,-0.165,0.007,618.9275773220429,-757.5469775518674
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751214+00:00,9269,4528,-0.643,-8.958,-3.044,-0.263,0.122,-0.027,0.177,-9.533,-1.49,0.091,-0.199,0.005,656.5673096263879,-814.3028981581822
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751189+00:00,9269,4528,-0.643,-8.958,-3.044,-0.263,0.122,-0.027,0.177,-9.533,-1.49,0.091,-0.199,0.005,693.8750539682308,-885.1880198743116
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751226+00:00,9281,4528,-0.661,-9.01,-3.061,-0.216,0.12,-0.002,0.177,-9.533,-1.49,0.091,-0.199,0.005,730.4927378704907,-971.275985079221
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751237+00:00,9281,4534,-0.661,-9.01,-3.061,-0.216,0.12,-0.002,0.177,-9.696,-1.599,0.057,-0.195,0.027,771.4517519333517,-1086.187797176321
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751247+00:00,9281,4534,-0.661,-9.01,-3.061,-0.216,0.12,-0.002,0.177,-9.696,-1.599,0.057,-0.195,0.027,815.5405254566717,-1214.6263191768
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751257+00:00,9294,4534,-0.704,-8.908,-2.986,-0.223,0.112,-0.006,0.177,-9.696,-1.599,0.057,-0.195,0.027,859.194434121827,-1327.5012279704688
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751267+00:00,9294,4553,-0.704,-8.908,-2.986,-0.223,0.112,-0.006,0.188,-9.624,-1.55,0.018,-0.194,0.001,897.3830901075306,-1389.786036492431
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.751278+00:00,9294,4553,-0.704,-8.908,-2.986,-0.223,0.112,-0.006,0.188,-9.624,-1.55,0.018,-0.194,0.001,920.4230148217442,-1378.4189630565795
